url,title,text,topic,tags,date
https://lenta.ru/news/2018/07/02/mortgagesum/,Средний размер ипотеки приблизился к новой психологической отметке,"По итогам мая 2018-го средняя сумма выданных ипотечных кредитов в России достигла 1,99 миллиона рублей, вплотную приблизившись к психологической отметке в два миллиона. Об этом свидетельствуют материалы «Объединенного кредитного бюро» (ОКБ), поступившие в «Дом» в понедельник, 2 июля. Год назад размер ипотеки составлял 1,86 миллиона — таким образом, за 12 месяцев он увеличился на 7 процентов. Как отмечают аналитики, российский ипотечный рынок продолжает показывать высокие темпы роста: в мае в стране выдали на 48 процентов больше жилищных кредитов, чем в аналогичном периоде 2017-го. Всего за месяц было оформлено 68,9 тысячи ипотечных займов на общую сумму более 202 миллиардов рублей (год назад — около 128 миллиардов). Согласно ранее опубликованным данным «Дом.рф», в период с января по май 2018-го в России выдали порядка 550 тысяч ипотечных кредитов на сумму 1,08 триллиона рублей. Средняя ставка по новым кредитам составила 9,68 процента годовых.",Дом,Квартира,2018/07/02
https://lenta.ru/news/2018/07/12/dorogo_bogato/,Тиньков задумал построить ледокол и устроить элитные туры в Антарктику,"Основатель Тинькофф Банка и миллиардер Олег Тиньков планирует построить первый частный ледокол, чтобы отправлять туры в Антарктику и Арктику. Об этом он рассказал в интервью Forbes. «Xочу построить первый в мире частный ледокол. У яхт, которые называются «эксплорерами», на самом деле нет ледового класса. В этом году ввели запрет яхтам плавать выше 80-й широты. А я хочу построить ледокол, чтобы ходить на Северный полюс, в Антарктику, Арктику, пройти Северный морской путь — на Камчатку, Чукотку, Курилы», — объяснял концепцию проекта Тиньков. Судно будет построено в рамках элитного туристического проекта La Datcha, которой позволяет арендовать элитное жилье во Франции, Италии и России. Миллиардер вложил в проект 50 миллионов долларов и называл La Datcha «блажью миллиардера» и «чистым хобби». Тиньков не объявил сроки реализации проекта, но сказал, что приступит к строительству после запуска объекта в мексиканском курорте Кабо-Сан-Лукасе. Он добавил, что мечтает, чтобы бренд La Datcha «ассоциировался и с экстримом, и с люксом». Тиньков занимает 43-е место в списке самых богатых бизнесменов России по версии Forbes. Издание оценивает его состояние в 2,2 миллиарда долларов.",Экономика,Бизнес,2018/07/12
https://lenta.ru/news/2018/11/29/ukrserbia/,Сербия помогла Украине заработать на России,"Сербия поставляла в Россию белково-жировые продукты, произведенные на Украине, ввоз которых запрещен с 2016 года, сообщается на сайте Россельхознадзора. «В ходе проведения проверочных мероприятий службой установлен факт реализации сербским предприятием украинской продукции. Так, с января по июль 2018 года на территорию России ввезено 3815 тонн белково-жирового продукта сербской фирмы SREMSKA MLEKARA DOO», — говорится в сообщении ведомства. Отмечается, что в таможенной декларации страной происхождения продукта значится Сербия, однако в то же время в балканскую страну был импортирован такой же продукт. При этом адрес получателя совпадает с адресом компании-поставщика в Россию. «Из сравнительного анализа указанных поставок следует, что белково-жировой продукт, поставлявшийся из Сербии в Российскую Федерацию с предприятия SREMSKA MLEKARA DOO, имеет украинское происхождение», — отмечает Россельхознадзор. Ведомство не исключает, что ввоз в Россию запрещенных украинских продуктов может осуществляться на постоянной основе по отработанным схемам, и обещает принять меры. Импорт украинской сельхозпродукции, а также сырья и продовольствия в Россию запрещен с 1 января 2016 года в соответствии с постановлением премьер-министра Дмитрия Медведева. Белково-жировые продукты являются аналогом сыра, но производятся по другой технологии — с заменой молочного жира на растительный и с добавлением молочного белка.",Экономика,Госэкономика,2018/11/29
https://lenta.ru/news/2018/02/11/ruscan/,Канадские хоккеистки разгромили россиянок в первом матче Олимпиады,"Хоккейная команда «Олимпийских атлетов из России» потерпела поражение от сборной Канады в первом матче группового этапа Олимпийских игр в Пхенчхане. Об этом в воскресенье, 11 февраля, сообщает корреспондент «Ленты.ру». Матч проходил на спортивной арене Университета Квандон и завершился со счетом 5:0. Среди канадских хоккеисток отличились Ребека Джонстон (22-я и 49-я минуты), Хейли Ирвин (25-я), Мелоди Дауст (36-я и 51-я). В другом матче группы А сборная США обыграла национальную команду Финляндии со счетом 3:1. Всего в хоккейном турнире принимают участие восемь команд. Следующая встреча между США и «Олимпийскими атлетами из России» состоится 13 февраля в 15:10 по московскому времени. 25 января, за два дня до начала Олимпийских игр, спортсменки из объединенной олимпийской хоккейной сборной Северной и Южной Кореи не смогли понять друг друга из-за различий в языке. Для решения проблемы руководство южнокорейской федерации хоккея разработало специальный словарь. Игры проходят в южнокорейском Пхенчхане с 9 по 25 февраля.",Спорт,,2018/02/11
https://lenta.ru/news/2018/08/21/arsenal/,«Арсенал» положил глаз на 18-летнего россиянина,"Российский защитник «Уфы» Игорь Дивеев попал в сферу интересов лондонского «Арсенала» и в ближайшее время может оказаться на просмотре в английском клубе. Об этом сообщает «Чемпионат.com». Британцы уже обратились к «Уфе» с официальным запросом, рассчитывая пригласить 18-летнего защитника на просмотр. Генеральный директор российского клуба Шамиль Газизов данную информацию подтвердил. Однако, пока «Уфа» не ответила на запрос лондонцев. Дивеев — воспитанник «Уфы». Защитник пока не сыграл ни одного матча в Российской премьер-лиге (РПЛ). На его счету 24 матча и три забитых мяча в рамках первенства молодежных команд в сезоне-2017/2018. В составе сборной России U-20 Дивеев добрался до финала турнира COTIF-2018. В финальном матче защитник отметился голом в ворота будущих чемпионов — аргентинцев.",Спорт,Футбол,2018/08/21
https://lenta.ru/news/2018/06/22/swimrata/,Ратаковски сделала себе бикини и пришла в нем на пляж,"Американская топ-модель и актриса Эмили Ратаковски опубликовала в своем Instagram пляжную фотографию. Снимком с 18 миллионами подписчиков она поделилась в четверг, 21 июня. Ратаковски надела бикини с треугольными чашками и леопардовым принтом ее собственного бренда Inamorata Swim, который специализируется на пляжной одежде.  Публикация от Emily Ratajkowski (@emrata) 21 Июн 2018 в 2:36 PDT В качестве аксессуаров 27-летняя модель выбрала голубые пластмассовые серьги Lucite бренда Alison Lou, для рекламной кампании которых она снималась в апреле. В том же месяце Ратаковски выложила в Instagram фотографию в полностью обнаженном виде. На черно-белом снимке супермодель сидела без одежды на стуле, повернувшись левым боком и прикрывая грудь рукой, и смотрела в камеру. Ратаковски подписала публикацию заглавными буквами NY, обозначающими название города Нью-Йорк в США. Эмили Ратаковски получила известность после участия в клипе на песню Робина Тика Blurred Lines, которая в 2013 году заняла первые места в хит-парадах 24 стран, в том числе США, Великобритании, Германии и Франции. Она участвовала в неделях моды в Нью-Йорке и Париже, снималась в рекламе и телесериалах, играла в фильмах «Исчезнувшая», «Антураж» и «128 ударов сердца в минуту».",Ценности,Стиль,2018/06/22
https://lenta.ru/news/2018/04/17/chek_chek/,Подсчитан средний чек россиянина в магазине,"Средний чек жителя России за один поход в магазин в марте 2018 года увеличился на 0,9 процента по сравнению с февралем и составил 539 рублей. Об этом сообщается в исследовании аналитического холдинга «Ромир», которое имеется в распоряжении «Ленты.ру». Общим ростом средний чек обязан в основном жителям Дальнего Востока, которые в марте стали тратить на 10 процентов больше, чем месяцем ранее. В Центральном и Сибирском округах чек увеличился на 0,8 и 0,2 процента соответственно. Россияне продолжают наращивать размер среднего чека в гипермаркетах, видимо, отдавая предпочтение магазинам крупных форматов в целях экономии, говорится в исследовании. При этом в годовом выражении средний чек вырос на 2,1 процента, что немного не дотягивает до размера накопленной за год инфляции 2,4 процента. Ранее «Ромир» выяснил, что уровень личной инфляции россиян в марте оказался вдвое ниже показателя официальной инфляции, рассчитанной Росстатом в размере 0,3 процента.",Экономика,Деньги,2018/04/17
https://lenta.ru/news/2018/02/06/mvp/,Баскетболиста «Зенита» назвали самым ценным игроком месяца в Единой лиге ВТБ,"Форвард петербургского баскетбольного клуба «Зенит» Сергей Карасев признан самым ценным игроком (MVP) чемпионата Единой лиги ВТБ по итогам января. Об этом говорится в сообщении, опубликованном на сайте турнира. Отмечается, что в борьбе за этот титул 24-летний баскетболист опередил центрового «Локомотива-Кубани» Фрэнка Элегара и партнера по команде — защитника «Зенита» Кайла Курича. «Я благодарю Единую лигу ВТБ за эту награду. Январь получился для нас очень удачным. Мы взяли свои победы и выиграли очень важный матч против ЦСКА при своих болельщиках, показали хороший баскетбол, а также продемонстрировали, что растем как команда и двигаемся в правильном направлении», — сказал Карасев. «Безусловно, хочется сказать огромное спасибо партнерам по команде, тренерскому штабу. В первую очередь именно благодаря им я смог завоевать звание MVP», — добавил он. В минувшем январе «Зенит» одержал победу во всех трех матчах: над «Цмоки-Минском», ЦСКА и «Пармой». В ключевой игре против московского ЦСКА Карасев записал на свой счет 23 очка, 7 подборов, 2 перехвата и 23 балла за эффективность действий. Его средние показатели по итогам месяца составили 20 очков, 5 подборов, 2 перехвата и 18,5 балла за эффективность действий.",Спорт,,2018/02/06
https://lenta.ru/news/2018/04/25/rosneftdividend/,Совет директоров «Роснефти» дал рекомендации по размеру дивидендов,"Совет директоров «Роснефти» рекомендовал выплатить дивиденды по итогам второго полугодия 2017 года в размере 6,65 рубля на акцию, говорится в официальном сообщении на сайте компании. «Совет директоров предварительно утвердил годовой отчет компании за 2017 год и рекомендовал годовому общему собранию акционеров принять решение о выплате дивидендов в размере 6 рублей 65 копеек на одну обыкновенную акцию, что позволит направить на дивиденды 50 процентов чистой прибыли общества по стандартам МСФО (с учетом выплаты дивидендов по итогам первого полугодия 2017 года)», — отмечается в сообщении. Учитывая выплаты дивидендов по итогам первого полугодия прошлого года в размере 3,83 рубля на акцию, суммарный размер выплат  составит 10,48 рубля на ценную бумагу. Сумма средств, которая в дополнение к дивидендам по итогам первых шести месяцев 2017 года будет направлена «Роснефтью» на дивиденды, составит  70,5 миллиарда рублей. Кроме того, совет директоров принял решение созвать годовое общее собрание акционеров «Роснефти» и провести его в городе Красноярске 21 июня 2018 года. Список лиц, имеющих право на участие в собрании акционеров, будет составлен до 27 мая. Начальник аналитического департамента УК «БК-Сбережения» Сергей Суверов отмечает, что общий объем выплат по итогам 2017 года составит 111,1 миллиарда рублей, что на 75 процентов превышает позапрошлогодние показатели. «Это рекорд для российского рынка. ""Роснефть"" — самая щедрая из госкомпаний», — добавил эксперт. В августе 2017 года компания внесла изменения в дивидендную политику, утвердив целевой уровень выплат — не менее 50 процентов от чистой прибыли по международным стандартам финотчетности (МСФО). С декабря прошлого года в «Роснефти» действовала норма в 35 процентов от консолидированной чистой прибыли. Начальник аналитического департамента «Альпари» Александр Разуваев обращает внимание, что «остальные госкомпании не так охотно делятся с акционерами своей прибылью». Так, «Газпром» отдает акционерам вдвое меньше (24 процента прибыли по МСФО), ссылаясь на обширную инвестпрограмму, которая должна обнулить денежный поток монополии по итогам 2017 года. А значит, «Газпрому» придется занимать, чтобы выполнить выплатить дивиденды в размере 50 процентов, добавляет он. Похожий подход к дивидендам и у «Транснефти». В прошлом году она заплатила 100 процентов прибыли по РСБУ, что вдвое ниже, чем половина по МСФО. Выплаты по итогам 2017 года останутся на том же уровне. «Высокие дивиденды ""Роснефти"" — хороший сигнал для инвесторов. Компания является одной из наиболее эффективных в отрасли по ключевым направлениям бизнеса. При этом компания фундаментально недооценена, поэтому имеет потенциал к существенному росту капитализации», — говорит Суверов. Рыночная капитализация «Роснефти» во вторник к закрытию торгов превысила 3,921 триллиона рублей, следует из данных Московской биржи. По итогам 2017 года выручка «Роснефти» увеличилась на 37,8 процента, до 106,4 миллиарда долларов, чистая прибыль — на 40,7 процента, до 3,8 миллиарда долларов. Показатель EBITDA (доналоговая прибыль) также вырос — на 24,4 процента, составив 24 миллиарда долларов.",Экономика,Бизнес,2018/04/25
https://lenta.ru/news/2018/04/12/sechinylukaev/,Генпрокуратура назвала правдивыми показания главы «Роснефти» по делу Улюкаева,"Глава «Роснефти» Игорь Сечин дал правдивые показания по делу бывшего министра экономического развития Алексея Улюкаева, а критика защиты является выдуманной версией адвокатов и подсудимого. Такое заявление сделал прокурор Борис Непорожный, передает «Интерфакс». По словам прокурора, вина бывшего министра подтверждается в том числе «правдивыми показаниями Сечина, которые полностью согласуются с другими объективными показаниями по делу». Представитель Генпрокуратуры также назвал придуманной версию Алексея Улюкаева и его адвокатов о том, что тот не мог отказать Игорю Сечину в приезде в офис компании. «Почему это федеральный министр не мог отказаться от приезда? Вполне мог, но не стал. Наша версия очевидна и понятна, что Улюкаев поехал в ""Роснефть"", потому что корысть взяла свое, он отложил все свои дела и поехал за денежками», — сказал Непорожный в суде. 12 апреля Сечин пришел в Мосгорсуд на рассмотрение жалобы на приговор Улюкаеву. Он был допрошен как свидетель по обстоятельствам дела о взятке и по истории приобретения «Роснефтью» акций компании «Башнефти». Суд решил допрашивать его в закрытом режиме, поскольку сделка по «Башнефти» представляет коммерческую тайну. 16 декабря 2017 года суд приговорил обвиняемого во взяточничестве бывшего министра экономического развития Алексея Улюкаева к восьми годам лишения свободы в колонии строгого режима и штрафу в 130 миллионов рублей. Защита осужденного решила обжаловать приговор еще до того, как он был оглашен до конца. Улюкаева задержали 14 ноября 2016 года по подозрению в вымогательстве взятки у «Роснефти». Следствие утверждает, что он требовал деньги у главы корпорации Игоря Сечина за положительное заключение о возможности приобрести государственный пакет акций «Башнефти». При задержании у министра была обнаружена большая сумка, в которой оказались два миллиона долларов купюрами по 100 долларов. После возбуждения уголовного дела Улюкаева отправили в отставку.",Экономика,Деловой климат,2018/04/12
https://lenta.ru/news/2018/05/07/tutberidze/,От бывшего тренера Медведевой ушла еще одна фигуристка,"Российская фигуристка Полина Цурская прекратила сотрудничество с тренером Этери Тутберидзе. Об этом сообщает «Матч ТВ». Спортсменка подтвердила факт расставания с тренером и заявила, что данное решение было принято по ее личной инициативе. Фигуристка работала в группе Тутберидзе с 2013 года. 16-летняя Цурская является победительницей финала Гран-при среди юниоров 2015 года и чемпионкой России среди юниоров 2015 года. В начале мая о прекращении сотрудничества с Тутберидзе объявила двукратная чемпионка мира и Европы Евгения Медведева. Тренер рассказала, что фигуристка не выходила с ней на связь и после произвольного проката на Олимпиаде в Пхенчхане высказала претензию за нежелание оставить Алину Загитову, выигравшую золотую медаль, на юниорском уровне еще на год.",Спорт,Зимние виды,2018/05/07
https://lenta.ru/news/2018/08/02/modrich/,Лучшего футболиста чемпионата мира оценили почти в миллиард евро,"Президент мадридского «Реала» Флорентино Перес назвал условие, при котором хорватский полузащитник Лука Модрич может покинуть клуб. Его слова приводит Calcio Mercato. «Уход Модрича возможен в том случае, если кто-то заплатит за него 750 миллионов евро», — заявил Перес. Так президент «Реала» ответил на слухи о том, что лидер сборной Хорватии может покинуть мадридский клуб и присоединиться к миланскому «Интеру». Модрич выступает за мадридский «Реал» с 2012 года. За это время с «королевским» клубом полузащитник выиграл чемпионат Испании, кубок Испании, дважды Суперкубок Испании, четыре раза Лигу чемпионов и три раза Суперкубок УЕФА. На прошедшем чемпионате мира в России Модрич в составе сборной Хорватии стал серебряным призером. Также хавбек был признан лучшим игроком турнира. На данный момент самым дорогим трансфером в истории футбола является переход бразильца Неймара из «Барселоны» в «Пари Сен-Жермен». Французы заплатили за нападающего 222 миллиона евро.",Спорт,Футбол,2018/08/02
https://lenta.ru/news/2018/09/05/nomovie/,Минкульт отказался выпустить в прокат фильм «Похищенные сокровища Европы»,"Министерство культуры России не выдало прокатное удостоверение документальной картине «Похищенные сокровища Европы» о произведениях искусства, спасенных во Второй мировой войне. Об этом представители прокатной компании CinemaEmotion сообщили в Facebook. «Официальные причины отказа в выдаче прокатного удостоверения станут известны в течение двух недель, и мы обязательно оповестим о них. Приносим свои искренние извинения и надеемся, что у вас еще будет возможность посмотреть этот замечательный фильм», — говорится в обращении. Российская премьера «Похищенных сокровищ Европы» была запланирована на 6 сентября и приурочена к 73-й годовщине окончания Второй мировой войны. В нем рассказывается о том, как нацисты боролись с тем, что считали «дегенеративным искусством», и как восславляли «классическое искусство». Мария Безенкова, представительница отдела кинопроката NevaFilm, в которую входит CinemaEmotion, заявила, что кинематографисты «всего лишь хотели показать, какие произведения искусства благодаря победе в войне остались достоянием мира». «Но мы не сможем. Весь мир посмотрел ""Похищенные сокровища Европы"" на аншлагах, а у нас запретили», — посетовала она. В январе Минкульт отозвал прокатное удостоверение картины «Смерть Сталина» Армандо Ианнуччи. В конце июня Арбитражный суд Москвы оставил в силе это решение.",Культура,Кино,2018/09/05
https://lenta.ru/news/2018/07/23/bautista/,Актер «Стражей Галактики» вступился за уволенного из-за педофильских шуток Ганна,"Звезда фантастической франшизы «Стражи Галактики» Дэйв Батиста (исполнитель роли Дракса Разрушителя) поддержал режиссера первой и второй части Джеймса Ганна, которому запретили снимать третий фильм из-за провокационных шуток семилетней давности. Актер вступился за кинематографиста в Twitter. «Джеймс Ганн — один из самых заботливых и добродушных людей, которых я когда-либо встречал. Он вежлив, добр и заботится о людях и животных. Он совершал ошибки. Мы все их делали. Я не согласен с тем, что с ним происходит сейчас», — написал Батиста. В комментариях к посту артиста мнения пользователей разделились. Некоторые подписчики согласились с Батистой и отметили, что шутки про педофилию — не одно и то же, что педофилия. Другие посчитали, что шутки про педофилию легитимизируют ее в глазах общества и потому недопустимы. 21 июля стало известно, что киностудия Walt Disney уволила Джеймса Ганна, который должен был работать над третьей частью «Стражей Галактики». Это произошло из-за скандала с провокационными постами в Twitter, которые он публиковал примерно с 2008 по 2011 год. В них кинематографист шутил на темы педофилии, изнасилований и СПИДа. «Стражи Галактики» и «Стражи Галактики 2» вышли в 2014 и 2017 годах соответственно. Премьера третьей части была запланирована на 2020 год. ",Культура,Кино,2018/07/23
https://lenta.ru/news/2018/10/12/smolov_za/,Смолов вступился за Кокорина и Мамаева,"Нападающий московского «Локомотива» Федор Смолов в Instagram-аккаунте призвал общество быть более снисходительным к поступку футболистов Александра Кокорина и Павла Мамаева. «Все мы люди, все мы ошибаемся, и каждый из нас совершал глупые поступки, о которых неоднократно жалел впоследствии. Проще всего сейчас осуждать этих ребят, тем самым только ухудшая ситуацию. Не лучше ли дать им возможность исправить эту ошибку и загладить свою вину перед пострадавшими и обществом. Все нуждаются в прощении и поддержке, давайте все будем чуточку снисходительнее и добрее», — написал Смолов. В отношении Кокорина и Мамаева возбуждено уголовное дело о хулиганстве. Оба футболиста помещены под стражу на два месяца. Следствие объяснило необходимость ареста тем, что они совершили преступление в составе группы лиц, а также могут скрыться и оказать давление на свидетелей. 8 октября футболисты стали зачинщиками двух драк в центре Москвы. Они избили водителя телеведущей Ольги Ушаковой у гостиницы «Пекин», а затем директора департамента автопрома и железнодорожного машиностроения Минпромторга Дениса Пака и руководителя государственного научного центра «НАМИ» Сергея Гайсина в кофейне на Большой Никитской улице.",Спорт,Футбол,2018/10/12
https://lenta.ru/news/2018/08/10/indian_fashion/,В «Сокольниках» покажут индийскую моду,"На «Дне Индии» состоится свадебный показ мод, на котором представят традиционную одежду. Об этом сообщается в пресс-релизе, присланном в редакцию «Ленты.ру» в пятницу, 10 августа. На пятом по счету ежегодном национальном фестивале «День Индии» в московском парке «Сокольники», который все желающие смогут посетить бесплатно, в субботу 11 августа состоится свадебный показ мод. Индийские женщины, живущие в Москве, представят национальные костюмы для брачной церемонии. Также идианки продемонстрируют настоящие сари из ценных тканей с отделкой ручной работы. На обоих показах по подиуму пройдет «Мисс БРИКС»-2018 Елена Веревкина, представлявшая на этом конкурсе Россию и в финале победившая 12 других конкурсанток. Центром празднования «Дня Индии» 11 и 12 августа станет «Индийский базар», на котором будут представлены 103 экспонента. Среди товаров, которые предложат вниманию гостей фестиваля, будут продукты питания, в том числе аюрведические, специи, индийская одежда, бижутерия и украшения, косметика, лакомства и фрукты из Индии, в том числе традиционное индийское мороженое. В разделе народных ремесел гости увидят традиционную мебель из красного дерева, скульптуру и текстиль. Фуд-корт предложит всем посетителям блюда национальной индийской кухни.",Ценности,Стиль,2018/08/10
https://lenta.ru/news/2018/06/24/smolov/,Смолов приравнял футболистов к худшим людям в стране и смирился,"Нападающий сборной России Федор Смолов рассказал, как относился к критике со стороны болельщиков перед началом чемпионата мира по футболу. Слова футболиста приводит «Чемпионат.com». «Находимся на базе в Новогорске, как в вакууме. Я после Турции перестал следить за новостями. Смирился, что мы худшие люди в стране. Но мы счастливы и рады, что у нас получается», — сказал Смолов. Товарищеский матч с Турцией стал последним для сборной России перед началом мундиаля. Встреча завершилась со счетом 1:1 и стала седьмой подряд, в которой хозяева турнира не сумели победить. При этом на групповом этапе россияне под руководством Станислава Черчесова одержали две победы из двух возможных с общим счетом 8:1 и обеспечили себе выход в плей-офф. 25 июня команда сыграет с Уругваем, который также вышел в 1/8 финала. По его итогам станет известна расстановка команд в группе А. Смолов выходил на поле в двух матчах и голов не забил.",Спорт,Футбол,2018/06/24
https://lenta.ru/news/2018/04/18/hhl_russk/,Отсидевший в США российский хоккеист снова поедет в НХЛ,"Защитник петербургского СКА Вячеслав Войнов решил вернуться в Национальную хоккейную лигу (НХЛ). Об этом сообщает «Чемпионат.com». Контракт хоккеиста истекает 30 апреля 2018 года. По информации издания, Войнов не будет продлевать соглашение с петербургским клубом. В 2015 году, будучи игроком «Лос-Анджелес Кингс», Войнов был приговорен к 90 дням тюрьмы по обвинению в домашнем насилии над будущей супругой Мартой. Россиянина признали виновным в нанесении тяжких телесных повреждений. После этого НХЛ дисквалифицировала игрока, и хоккеист уехал из США и перешел в СКА. В нынешнем сезоне регулярного чемпионата КХЛ Войнов набрал 23 очка в 39 играх в составе команды. Санкт-петербургский клуб вышел в полуфинал Кубка Гагарина, однако проиграл серию московскому ЦСКА со счетом 2:4. В активе 28-летнего Войнова также золотая медаль Олимпийских игр в Пхенчхане и бронзовая награда чемпионата мира 2016 года. Хоккеист является двукратным обладателем Кубка Стэнли в составе клуба НХЛ «Лос-Анджелес Кингс».",Спорт,Хоккей,2018/04/18
https://lenta.ru/news/2018/09/09/osaka/,Обыгравшая Уильямс японка рассказала об отношении к сопернице после истерики,"Японская теннисистка Наоми Осака заявила, что не изменила своего отношения к американке Серене Уильямс, которая устроила истерику в финале US Open. Слова спортсменки приводятся на сайте Женской теннисной федерации (WTA). «В детстве я решила, что хочу быть такой, как она. Этот матч ничего не меняет, я всегда с любовью буду думать о Серене. Она была очень мила со мной после матча на корте и на подиуме», — рассказала Осака. Японка отметила, что понимала желание Уильямс выиграть рекордный 24-й «Большой шлем». «Я не поклонник Серены. Я просто теннисист, играющий в другой теннис. Но когда она обняла меня после матча, я снова почувствовала себя маленьким ребенком», — подчеркнула теннисистка. Финал US Open завершился победой Осаки со счетом 6:2, 6:4. Во втором сете Уильямс вступила в конфликт с судьей на вышке, который наказал ее за подсказки от тренера. Американка утверждала, что никогда не нарушала правила. Позднее она не раз начинала разговаривать с судьей, добилась выхода на корт главного рефери соревнований и была наказана двумя штрафными геймами. Публика на церемонии награждения свистела, чем довела Осаку до слез.",Спорт,,2018/09/09
